topology,algorithm,algorithm_config_name,calls,load,seed,blocking_rate,average_security_exposure,average_num_recip_channels,average_security_cost
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,16.0,54,0.0,2.9523809523809526,1.99645390070922,13.507692307692308
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,16.0,12,0.0,2.9285714285714284,1.773972602739726,13.636363636363637
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,16.0,12,0.28,0.8095238095238095,1.389908256880734,15.605263157894736
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,16.0,12,0.0,2.9285714285714284,1.773972602739726,13.636363636363637
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,16.0,5,0.0,2.5714285714285716,1.8046875,13.193548387096774
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,16.0,5,0.2,1.1904761904761905,1.375,14.428571428571429
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,16.0,5,0.0,2.5714285714285716,1.8046875,13.193548387096774
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,16.0,95,0.0,2.9047619047619047,1.7611940298507462,13.7
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,16.0,95,0.25,1.0,1.3137254901960784,15.742857142857142
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,16.0,95,0.0,2.9047619047619047,1.7611940298507462,13.7
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,16.0,51,0.0,3.1904761904761907,2.375,13.08
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,16.0,51,0.27,1.2142857142857142,1.6732283464566928,14.9375
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,16.0,51,0.0,3.261904761904762,2.335526315789474,13.08
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,16.0,21,0.0,2.4761904761904763,1.7635658914728682,12.776119402985074
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,16.0,21,0.26,0.8095238095238095,1.6775700934579438,14.829268292682928
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,16.0,21,0.0,2.4761904761904763,1.6550387596899225,12.776119402985074
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,16.0,76,0.0,3.738095238095238,2.2039106145251397,13.974025974025974
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,16.0,76,0.31,1.1666666666666667,1.5567375886524824,16.195652173913043
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,16.0,76,0.0,3.738095238095238,2.2039106145251397,13.974025974025974
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,16.0,8,0.0,2.8333333333333335,1.8071428571428572,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,16.0,8,0.31,0.8809523809523809,1.7521008403361344,16.153846153846153
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,16.0,8,0.0,2.8333333333333335,1.8071428571428572,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,16.0,36,0.0,2.761904761904762,1.9692307692307693,13.964285714285714
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,16.0,36,0.24,0.8333333333333334,1.3877551020408163,16.1875
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,16.0,36,0.0,2.8333333333333335,2.0153846153846153,13.964285714285714
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,16.0,44,0.0,2.7142857142857144,1.6538461538461537,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,16.0,44,0.24,0.9761904761904762,1.3773584905660377,14.75609756097561
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,16.0,44,0.0,2.761904761904762,1.6538461538461537,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,18.0,54,0.0,2.9523809523809526,2.0390070921985815,13.507692307692308
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,18.0,54,0.2,1.2857142857142858,1.5940170940170941,14.8
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,18.0,54,0.0,2.9523809523809526,2.0390070921985815,13.507692307692308
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,18.0,12,0.0,3.0,1.8287671232876712,13.636363636363637
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,18.0,12,0.28,0.7619047619047619,1.4174311926605505,15.605263157894736
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,18.0,12,0.0,3.0,1.8287671232876712,13.636363636363637
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,18.0,5,0.0,2.5714285714285716,1.828125,13.193548387096774
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,18.0,5,0.2,1.1428571428571428,1.3857142857142857,14.5
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,18.0,5,0.0,2.5714285714285716,1.828125,13.193548387096774
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,18.0,95,0.0,2.9047619047619047,1.7761194029850746,13.7
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,18.0,95,0.25,1.0,1.3235294117647058,15.742857142857142
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,18.0,95,0.0,2.9047619047619047,1.7761194029850746,13.7
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,18.0,51,0.0,3.1904761904761907,2.4078947368421053,13.08
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,18.0,51,0.27,1.2142857142857142,1.688976377952756,14.9375
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,18.0,51,0.0,3.261904761904762,2.3684210526315788,13.08
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,18.0,21,0.0,2.5476190476190474,1.7403100775193798,12.776119402985074
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,18.0,21,0.26,0.8095238095238095,1.7149532710280373,14.829268292682928
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,18.0,21,0.0,2.5238095238095237,1.686046511627907,12.776119402985074
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,18.0,76,0.0,3.857142857142857,2.1983240223463687,13.974025974025974
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,18.0,76,0.31,1.0476190476190477,1.5774647887323943,16.26086956521739
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,18.0,76,0.0,3.857142857142857,2.1983240223463687,13.974025974025974
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,18.0,8,0.0,2.8333333333333335,1.7785714285714285,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,18.0,8,0.31,0.8809523809523809,1.7436974789915967,16.153846153846153
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,18.0,8,0.0,2.8333333333333335,1.7785714285714285,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,18.0,36,0.0,2.5238095238095237,2.0384615384615383,13.964285714285714
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,18.0,36,0.24,0.9047619047619048,1.3877551020408163,16.1875
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,18.0,36,0.0,2.5952380952380953,2.0923076923076924,13.964285714285714
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,18.0,44,0.0,2.7142857142857144,1.676923076923077,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,18.0,44,0.24,0.9523809523809523,1.4238095238095239,14.682926829268293
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,18.0,44,0.0,2.761904761904762,1.676923076923077,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,20.0,54,0.0,2.9047619047619047,2.102836879432624,13.507692307692308
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,20.0,54,0.21,1.3095238095238095,1.587719298245614,14.772727272727273
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,20.0,54,0.0,2.9047619047619047,2.102836879432624,13.507692307692308
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,20.0,12,0.0,3.0,1.8150684931506849,13.636363636363637
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,20.0,12,0.28,0.7619047619047619,1.4357798165137614,15.605263157894736
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,20.0,12,0.0,3.0,1.8150684931506849,13.636363636363637
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,20.0,5,0.0,2.5238095238095237,1.875,13.193548387096774
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,20.0,5,0.2,1.1428571428571428,1.4047619047619047,14.5
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,20.0,5,0.0,2.5238095238095237,1.875,13.193548387096774
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,20.0,95,0.0,2.7142857142857144,1.8134328358208955,13.7
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,20.0,95,0.26,0.9285714285714286,1.2777777777777777,15.735294117647058
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,20.0,95,0.0,2.7142857142857144,1.8134328358208955,13.7
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,20.0,51,0.0,3.1904761904761907,2.4342105263157894,13.08
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,20.0,51,0.27,1.2142857142857142,1.720472440944882,14.9375
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,20.0,51,0.0,3.261904761904762,2.3947368421052633,13.08
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,20.0,21,0.0,2.4285714285714284,1.7790697674418605,12.776119402985074
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,20.0,21,0.26,0.8095238095238095,1.7037037037037037,14.902439024390244
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,20.0,21,0.0,2.4047619047619047,1.748062015503876,12.776119402985074
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,20.0,76,0.0,3.857142857142857,2.2374301675977653,13.974025974025974
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,20.0,76,0.31,1.0476190476190477,1.5277777777777777,16.391304347826086
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,20.0,76,0.0,3.857142857142857,2.2374301675977653,13.974025974025974
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,20.0,8,0.0,2.761904761904762,1.792857142857143,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,20.0,8,0.31,0.9047619047619048,1.7583333333333333,16.23076923076923
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,20.0,8,0.0,2.761904761904762,1.792857142857143,13.0
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,20.0,36,0.0,2.5952380952380953,2.0538461538461537,13.964285714285714
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,20.0,36,0.24,0.8333333333333334,1.3877551020408163,16.1875
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,20.0,36,0.0,2.5952380952380953,2.0923076923076924,13.964285714285714
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,100,20.0,44,0.0,2.7857142857142856,1.7461538461538462,13.0
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,100,20.0,44,0.24,0.8809523809523809,1.4622641509433962,14.75609756097561
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,100,20.0,44,0.0,2.8333333333333335,1.7461538461538462,13.0
