topology,algorithm,algorithm_config_name,calls,load,seed,blocking_rate,average_security_exposure,average_num_recip_channels,average_security_cost
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,10.0,7,0.0,29.523809523809526,2.6547360809833696,13.442546583850932
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,10.0,30,0.0,29.452380952380953,2.8368055555555554,13.53555219364599
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,10.0,30,0.319,12.404761904761905,1.384184308841843,14.043859649122806
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,10.0,30,0.0,29.904761904761905,2.827777777777778,13.53555219364599
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,10.0,70,0.0,29.80952380952381,2.697513812154696,13.454680534918277
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,10.0,70,0.352,11.523809523809524,1.441903584672435,14.560747663551401
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,10.0,70,0.0,30.833333333333332,2.716160220994475,13.454680534918277
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,10.0,92,0.0,30.571428571428573,2.782336578581363,13.54628224582701
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,10.0,92,0.326,12.285714285714286,1.4092088197146564,13.945945945945946
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,10.0,92,0.0,30.38095238095238,2.821279554937413,13.54628224582701
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,10.0,45,0.0,29.19047619047619,2.825242718446602,13.495495495495495
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,10.0,45,0.315,12.80952380952381,1.4149453219927095,14.034188034188034
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,10.0,45,0.0,29.214285714285715,2.8120665742024964,13.495495495495495
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,12.0,67,0.0,29.095238095238095,2.9041047416843595,13.384036144578314
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,12.0,67,0.295,12.69047619047619,1.7427745664739884,14.032520325203253
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,12.0,67,0.0,28.833333333333332,2.926751592356688,13.384036144578314
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,12.0,95,0.0,30.285714285714285,3.013157894736842,13.342606149341142
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,12.0,95,0.346,12.523809523809524,1.4827357237715804,13.70326409495549
graphml/Nsfnet.graphml,ag_jdr_grooming,JDRG,1000,12.0,95,0.0,29.642857142857142,3.079639889196676,13.342606149341142
graphml/Nsfnet.graphml,ag_cf_grooming,CFG,1000,12.0,90,0.0,29.333333333333332,3.299002138275125,13.386949924127466
graphml/Nsfnet.graphml,ag_sf_grooming,SFG,1000,12.0,90,0.321,12.523809523809524,1.7647814910025708,13.905325443786982
